STATE, YEAR, CITY, Total Population,Population Density (Per Sq. Mile),Area (Land),Area Total,Area (Water),Male,Female,White Alone,Black or African American Alone,American Indian and Alaska Native Alone,Asian Alone,Native Hawaiian and Other Pacific Islander Alone,Some Other Race Alone,Two or More Races,Households,Family Households,Married-Couple Family,Other Family,Male Householder No Wife Present,Female Householder No Husband Present,Nonfamily Households,Male Householder,Female Householder,Renter-Occupied Housing Units,1-Person Household,2-Person Household,3-Person Household,4-Person Household,5-Person Household,6-Person Household,7-or-More Person Household,Population 25 Years and Over,Less than High School,High School Graduate (Includes Equivalency),Some College,Bachelor's Degree,Master's Degree,Professional School Degree,Doctorate Degree,Population 16 Years and Over,In Labor Force,In Armed Forces,Civilian,Employed,Unemployed,Not in Labor Force,Civilian Population in Labor Force 16 Years and Over,Total Employed Civilian Population 16 Years and Over,Agriculture Forestry Fishing and Hunting and Mining,Construction,Manufacturing,Wholesale Trade,Retail Trade,Transportation and Warehousing and Utilities,Information,Finance and Insurance and Real Estate and Rental  and Leasing,Professional Scientific and Management and    Administrative and Waste Management Services,Educational Services and Health Care and Social  Assistance,Arts Entertainment and Recreation and  Accommodation and Food Services,Other Services Except Public Administration,Public Administration,Average Household Income (In 2019 Inflation-Adjusted Dollars),Gini Index,Workers 16 Years and Over,Car Truck or Van,Drove Alone,Carpooled,Public Transportation (Includes Taxicab),Motorcycle,Bicycle,Walked,Other Means,Worked At Home
Alabama, 2012, Huntsville city, 183076.0, 875.74, 209.05, 210.39, 1.34, 91227.0, 91849.0, 113590.0, 58439.0, 527.0, 3884.0, 253.0, 1556.0, 4827.0, 75912.0, 43558.0, 29994.0, 13564.0, 3914.0, 9650.0, 32354.0, 15104.0, 17250.0, 30557.0, 14306.0, 7484.0, 4178.0, 3098.0, 837.0, 491.0, 163.0, 122571.0, 10862.0, 24098.0, 36892.0, 31371.0, 13943.0, 2887.0, 2518.0, 147076.0, 94208.0, 311.0, 93897.0, 84412.0, 9485.0, 52868.0, 93897.0, 84412.0, 709.0, 3951.0, 9222.0, 1406.0, 8161.0, 1789.0, 2213.0, 3161.0, 15374.0, 19216.0, 9222.0, 3675.0, 6313.0, 69008.0, 0.5, 82706.0, 77267.0, 69811.0, 7456.0, 451.0, 268.0, 40.0, 1074.0, 1654.0, 1952.0
Alabama, 2012, Mobile city, 194823.0, 1400.51, 139.11, 179.78, 40.67, 92531.0, 102292.0, 85239.0, 103503.0, 1004.0, 2417.0, 44.0, 540.0, 2076.0, 76617.0, 44615.0, 25690.0, 18925.0, 2064.0, 16861.0, 32002.0, 14791.0, 17211.0, 34850.0, 15404.0, 8451.0, 5009.0, 3260.0, 1485.0, 772.0, 469.0, 127151.0, 17649.0, 37261.0, 38730.0, 22662.0, 7585.0, 2393.0, 871.0, 154662.0, 89810.0, 166.0, 89644.0, 77776.0, 11868.0, 64852.0, 89644.0, 77776.0, 453.0, 3184.0, 7264.0, 1567.0, 10789.0, 4418.0, 1795.0, 4710.0, 8713.0, 21595.0, 7039.0, 3790.0, 2459.0, 50238.0, 0.5, null, null, null, null, null, null, null, null, null, null
Alabama, 2012, Montgomery city, 205285.0, 1286.53, 159.57, 161.92, 2.36, 96393.0, 108892.0, 78369.0, 115936.0, 77.0, 4977.0, 96.0, 3182.0, 2648.0, 81379.0, 50999.0, 29707.0, 21292.0, 4239.0, 17053.0, 30380.0, 13411.0, 16969.0, 35000.0, 13684.0, 8742.0, 5949.0, 3521.0, 1937.0, 503.0, 664.0, 130526.0, 17260.0, 30530.0, 41888.0, 25658.0, 11230.0, 2562.0, 1398.0, 159233.0, 96541.0, 1871.0, 94670.0, 85087.0, 9583.0, 62692.0, 94670.0, 85087.0, 245.0, 3327.0, 9192.0, 1793.0, 8810.0, 2385.0, 1523.0, 5577.0, 9354.0, 19135.0, 10142.0, 4430.0, 9174.0, 57485.0, 0.5, null, null, null, null, null, null, null, null, null, null
Alabama, 2012, Tuscaloosa city, 93351.0, 1549.81, 60.23, 70.35, 10.12, 45060.0, 48291.0, 52784.0, 37621.0, 286.0, 1892.0, 52.0, 171.0, 545.0, 31769.0, 17641.0, 10803.0, 6838.0, 1189.0, 5649.0, 14128.0, 6518.0, 7610.0, 16200.0, 6314.0, 5913.0, 2044.0, 1316.0, 366.0, 170.0, 77.0, 50717.0, 6552.0, 13860.0, 12238.0, 10952.0, 4657.0, 791.0, 1667.0, 79553.0, 45482.0, 0.0, 45482.0, 42782.0, 2700.0, 34071.0, 45482.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 54549.0, 0.52, null, null, null, null, null, null, null, null, null, null
Arizona, 2012, Avondale city, 78274.0, 1716.62, 45.6, 45.65, 0.05, 37383.0, 40891.0, 57783.0, 9485.0, 1283.0, 2723.0, 218.0, 4743.0, 2039.0, 22706.0, 17116.0, 10407.0, 6709.0, 1540.0, 5169.0, 5590.0, 3406.0, 2184.0, 9987.0, 1801.0, 2354.0, 2103.0, 1616.0, 1318.0, 623.0, 172.0, 42862.0, 9370.0, 9881.0, 14409.0, 6188.0, 2521.0, 423.0, 70.0, 54820.0, 40579.0, 249.0, 40330.0, 36334.0, 3996.0, 14241.0, 40330.0, 36334.0, 478.0, 1151.0, 3321.0, 1810.0, 5676.0, 2970.0, 507.0, 2516.0, 4098.0, 7262.0, 2866.0, 1379.0, 2300.0, 66710.0, 0.43, null, null, null, null, null, null, null, null, null, null
Arizona, 2012, Casas Adobes CDP, 71976.0, 2690.61, 26.75, 26.87, 0.12, 34718.0, 37258.0, 61753.0, 1387.0, 1161.0, 2591.0, 0.0, 2902.0, 2182.0, 28130.0, 17371.0, 13069.0, 4302.0, 1382.0, 2920.0, 10759.0, 4219.0, 6540.0, 10076.0, 4642.0, 2189.0, 1317.0, 1034.0, 489.0, 289.0, 116.0, 49795.0, 4125.0, 10369.0, 18664.0, 9822.0, 5296.0, 865.0, 654.0, 55773.0, 35261.0, 227.0, 35034.0, 31513.0, 3521.0, 20512.0, 35034.0, 31513.0, 160.0, 1551.0, 2702.0, 660.0, 3981.0, 1002.0, 1124.0, 1509.0, 3578.0, 8888.0, 2386.0, 2254.0, 1718.0, 62112.0, 0.41, null, null, null, null, null, null, null, null, null, null
Arizona, 2012, Chandler city, 245642.0, 3813.56, 64.41, 64.52, 0.11, 122484.0, 123158.0, 190170.0, 12157.0, 4051.0, 20086.0, 592.0, 7282.0, 11304.0, 86891.0, 60247.0, 45167.0, 15080.0, 5316.0, 9764.0, 26644.0, 13770.0, 12874.0, 33602.0, 9944.0, 10299.0, 5318.0, 3974.0, 2580.0, 1010.0, 477.0, 156861.0, 14875.0, 27165.0, 52219.0, 39556.0, 18024.0, 2494.0, 2528.0, 186768.0, 136071.0, 42.0, 136029.0, 127482.0, 8547.0, 50697.0, 136029.0, 127482.0, 540.0, 6190.0, 16201.0, 3006.0, 17302.0, 5407.0, 2971.0, 12037.0, 16176.0, 25399.0, 9838.0, 6776.0, 5639.0, 84149.0, 0.4, 125929.0, 114354.0, 98976.0, 15378.0, 2120.0, 810.0, 795.0, 842.0, 370.0, 6638.0
Arizona, 2012, Flagstaff city, 67472.0, 1056.37, 63.87, 63.91, 0.04, 33773.0, 33699.0, 50596.0, 1906.0, 7870.0, 1348.0, 82.0, 2202.0, 3468.0, 22879.0, 13083.0, 8471.0, 4612.0, 1790.0, 2822.0, 9796.0, 4756.0, 5040.0, 12743.0, 3303.0, 4569.0, 1704.0, 2201.0, 494.0, 33.0, 439.0, 33817.0, 2817.0, 6101.0, 11374.0, 7211.0, 4200.0, 929.0, 1185.0, 55002.0, 37397.0, 37.0, 37360.0, 35088.0, 2272.0, 17605.0, 37360.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 64998.0, 0.46, 34620.0, 25848.0, 21948.0, 3900.0, 1173.0, 151.0, 1632.0, 3746.0, 310.0, 1760.0
Arizona, 2012, Gilbert town, 221136.0, 3253.77, 67.96, 68.15, 0.18, 107354.0, 113782.0, 187591.0, 5792.0, 1646.0, 12334.0, 560.0, 4775.0, 8438.0, 72621.0, 55926.0, 45866.0, 10060.0, 3069.0, 6991.0, 16695.0, 7463.0, 9232.0, 22122.0, 5160.0, 6261.0, 4797.0, 2945.0, 1534.0, 1005.0, 420.0, 135224.0, 4966.0, 23738.0, 52002.0, 37733.0, 13426.0, 2222.0, 1137.0, 158253.0, 116374.0, 329.0, 116045.0, 109249.0, 6796.0, 41879.0, 116045.0, 109249.0, 440.0, 6347.0, 12596.0, 2135.0, 11920.0, 5845.0, 2527.0, 10245.0, 12312.0, 26365.0, 9330.0, 3405.0, 5782.0, 92443.0, 0.37, 106512.0, 92800.0, 81578.0, 11222.0, 1039.0, 868.0, 381.0, 1041.0, 658.0, 9725.0
Arizona, 2012, Glendale city, 232118.0, 3870.18, 59.98, 60.13, 0.16, 114099.0, 118019.0, 181779.0, 15421.0, 3620.0, 7510.0, 258.0, 18108.0, 5422.0, 80385.0, 53468.0, 33450.0, 20018.0, 5653.0, 14365.0, 26917.0, 13798.0, 13119.0, 35819.0, 12248.0, 8708.0, 6209.0, 4008.0, 2825.0, 1574.0, 247.0, 144244.0, 24167.0, 40244.0, 48925.0, 19754.0, 8572.0, 1848.0, 734.0, 180838.0, 119671.0, 1091.0, 118580.0, 107227.0, 11353.0, 61167.0, 118580.0, 107227.0, 610.0, 8892.0, 8011.0, 2578.0, 14045.0, 5351.0, 1049.0, 9132.0, 13208.0, 24172.0, 9682.0, 6202.0, 4295.0, 58752.0, 0.44, 106253.0, 95396.0, 78869.0, 16527.0, 3744.0, 371.0, 737.0, 1114.0, 449.0, 4442.0
Arizona, 2012, Goodyear city, 69631.0, 363.65, 191.48, 191.52, 0.04, 32540.0, 37091.0, 58187.0, 4955.0, 734.0, 1623.0, 0.0, 2276.0, 1856.0, 23400.0, 17984.0, 14384.0, 3600.0, 1501.0, 2099.0, 5416.0, 3005.0, 2411.0, 6637.0, 1373.0, 1235.0, 2070.0, 1177.0, 663.0, 25.0, 94.0, 46093.0, 2963.0, 10958.0, 19036.0, 8838.0, 2927.0, 829.0, 542.0, 52245.0, 30759.0, 42.0, 30717.0, 28602.0, 2115.0, 21486.0, 30717.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 81425.0, 0.36, null, null, null, null, null, null, null, null, null, null
Arizona, 2012, Mesa city, 452068.0, 3313.01, 136.45, 137.06, 0.61, 220768.0, 231300.0, 375765.0, 14982.0, 9780.0, 8021.0, 1138.0, 29623.0, 12759.0, 167435.0, 108716.0, 76524.0, 32192.0, 9217.0, 22975.0, 58719.0, 27377.0, 31342.0, 66500.0, 22504.0, 17952.0, 9081.0, 7720.0, 4660.0, 2512.0, 2071.0, 294318.0, 34592.0, 79053.0, 107634.0, 50314.0, 17916.0, 2718.0, 2091.0, 349452.0, 216717.0, 249.0, 216468.0, 196625.0, 19843.0, 132735.0, 216468.0, 196625.0, 1019.0, 18038.0, 16255.0, 3924.0, 25189.0, 7359.0, 4153.0, 17292.0, 23218.0, 42142.0, 19269.0, 10665.0, 8102.0, 61259.0, 0.44, 192385.0, 171963.0, 150766.0, 21197.0, 4107.0, 1236.0, 1736.0, 1829.0, 2693.0, 8821.0
Arizona, 2012, Peoria city, 159761.0, 916.04, 174.4, 177.97, 3.57, 76732.0, 83029.0, 135820.0, 6417.0, 616.0, 7662.0, 459.0, 3368.0, 5419.0, 56870.0, 40574.0, 29174.0, 11400.0, 3504.0, 7896.0, 16296.0, 6928.0, 9368.0, 17334.0, 4640.0, 5493.0, 2895.0, 1756.0, 1665.0, 657.0, 228.0, 104145.0, 9173.0, 25783.0, 38873.0, 19782.0, 7590.0, 1745.0, 1199.0, 122423.0, 79230.0, 64.0, 79166.0, 74114.0, 5052.0, 43193.0, 79166.0, 74114.0, 220.0, 4598.0, 5015.0, 1381.0, 10926.0, 3330.0, 1208.0, 8567.0, 8401.0, 17605.0, 5210.0, 4296.0, 3357.0, 75614.0, 0.41, 72473.0, 65682.0, 57255.0, 8427.0, 520.0, 295.0, 86.0, 955.0, 557.0, 4378.0
Arizona, 2012, Phoenix city, 1488759.0, 2881.26, 516.7, 517.95, 1.24, 743172.0, 745587.0, 1141686.0, 105152.0, 29472.0, 51432.0, 2772.0, 117054.0, 41191.0, 521555.0, 326255.0, 208149.0, 118106.0, 33709.0, 84397.0, 195300.0, 102478.0, 92822.0, 245419.0, 86243.0, 60002.0, 34302.0, 30296.0, 17081.0, 10624.0, 6871.0, 927356.0, 180552.0, 217755.0, 281549.0, 157581.0, 62429.0, 19250.0, 8240.0, 1126233.0, 739939.0, 542.0, 739397.0, 667711.0, 71686.0, 386294.0, 739397.0, 667711.0, 3031.0, 45969.0, 49915.0, 16910.0, 75716.0, 34404.0, 13470.0, 66923.0, 96440.0, 131283.0, 71465.0, 35820.0, 26365.0, 61436.0, 0.47, 656502.0, 573169.0, 498466.0, 74703.0, 21455.0, 2880.0, 4784.0, 11956.0, 11231.0, 31027.0
Arizona, 2012, San Tan Valley CDP, 82760.0, 2312.96, 35.78, 35.78, 0.0, 41569.0, 41191.0, 68821.0, 2604.0, 1941.0, 2301.0, 302.0, 4718.0, 2073.0, 24066.0, 20073.0, 15464.0, 4609.0, 1454.0, 3155.0, 3993.0, 2104.0, 1889.0, 7946.0, 845.0, 1107.0, 1724.0, 2362.0, 1052.0, 692.0, 164.0, 47733.0, 4299.0, 11478.0, 19239.0, 8814.0, 3148.0, 212.0, 543.0, 55430.0, 38699.0, 0.0, 38699.0, 34689.0, 4010.0, 16731.0, 38699.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 62968.0, 0.32, null, null, null, null, null, null, null, null, null, null
Arizona, 2012, Scottsdale city, 223517.0, 1215.3, 183.92, 184.4, 0.48, 109243.0, 114274.0, 201917.0, 5342.0, 1320.0, 9901.0, 399.0, 2826.0, 1812.0, 100862.0, 57838.0, 46201.0, 11637.0, 4941.0, 6696.0, 43024.0, 19698.0, 23326.0, 34761.0, 15185.0, 11689.0, 4411.0, 2212.0, 946.0, 174.0, 144.0, 168008.0, 5878.0, 22573.0, 48074.0, 54820.0, 23640.0, 9598.0, 3425.0, 190303.0, 121350.0, 104.0, 121246.0, 112778.0, 8468.0, 68953.0, 121246.0, 112778.0, 44.0, 3419.0, 7283.0, 3507.0, 10318.0, 3257.0, 2881.0, 19559.0, 17239.0, 24847.0, 12879.0, 4051.0, 3494.0, 109302.0, 0.52, 110866.0, 95788.0, 89636.0, 6152.0, 1162.0, 436.0, 957.0, 1248.0, 895.0, 10380.0
Arizona, 2012, Surprise city, 121276.0, 1146.85, 105.75, 105.87, 0.12, 61288.0, 59988.0, 100905.0, 10938.0, 1021.0, 2554.0, 322.0, 2778.0, 2758.0, 41846.0, 32717.0, 26129.0, 6588.0, 1595.0, 4993.0, 9129.0, 4196.0, 4933.0, 10518.0, 1407.0, 3420.0, 1033.0, 1519.0, 1390.0, 667.0, 1082.0, 78437.0, 5659.0, 20292.0, 30270.0, 14834.0, 4802.0, 2242.0, 338.0, 87914.0, 50129.0, 218.0, 49911.0, 45380.0, 4531.0, 37785.0, 49911.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 67707.0, 0.35, null, null, null, null, null, null, null, null, null, null
Arizona, 2012, Tempe city, 166862.0, 4178.94, 39.93, 40.19, 0.26, 87008.0, 79854.0, 120196.0, 6835.0, 4372.0, 12331.0, 532.0, 16287.0, 6309.0, 64406.0, 30094.0, 18407.0, 11687.0, 4931.0, 6756.0, 34312.0, 18961.0, 15351.0, 36812.0, 15600.0, 10781.0, 6227.0, 2853.0, 669.0, 480.0, 202.0, 98874.0, 9473.0, 18967.0, 32141.0, 21668.0, 11101.0, 2332.0, 3192.0, 144930.0, 97501.0, 40.0, 97461.0, 89373.0, 8088.0, 47429.0, 97461.0, 89373.0, 287.0, 3024.0, 6491.0, 1855.0, 12667.0, 3086.0, 2369.0, 6413.0, 13189.0, 20301.0, 13047.0, 3301.0, 3343.0, 62223.0, 0.48, 88266.0, 71508.0, 64737.0, 6771.0, 3834.0, 458.0, 3966.0, 3018.0, 636.0, 4846.0
Arizona, 2012, Tucson city, 524278.0, 2312.56, 226.71, 227.03, 0.33, 260034.0, 264244.0, 384306.0, 27562.0, 11165.0, 13327.0, 755.0, 64664.0, 22499.0, 203252.0, 112138.0, 71639.0, 40499.0, 11589.0, 28910.0, 91114.0, 44560.0, 46554.0, 102881.0, 43206.0, 28539.0, 13523.0, 9067.0, 5186.0, 1874.0, 1486.0, 330011.0, 52440.0, 76448.0, 119130.0, 49677.0, 23284.0, 5492.0, 3540.0, 419460.0, 258459.0, 3333.0, 255126.0, 225918.0, 29208.0, 161001.0, 255126.0, 225918.0, 1027.0, 14835.0, 13040.0, 3300.0, 25965.0, 9391.0, 4168.0, 12511.0, 25907.0, 61034.0, 28151.0, 14456.0, 12133.0, 48688.0, 0.47, 224508.0, 188331.0, 166192.0, 22139.0, 8284.0, 919.0, 6189.0, 8642.0, 3762.0, 8381.0
Arizona, 2012, Yuma city, 95424.0, 793.36, 120.28, 120.41, 0.14, 49685.0, 45739.0, 66806.0, 3295.0, 885.0, 2121.0, 656.0, 18851.0, 2810.0, 33532.0, 24863.0, 17835.0, 7028.0, 2104.0, 4924.0, 8669.0, 4693.0, 3976.0, 14254.0, 3140.0, 2928.0, 2065.0, 3574.0, 1539.0, 848.0, 160.0, 55105.0, 12220.0, 14708.0, 18702.0, 6127.0, 2419.0, 455.0, 474.0, 71060.0, 42903.0, 3575.0, 39328.0, 34025.0, 5303.0, 28157.0, 39328.0, 34025.0, 1861.0, 1725.0, 1144.0, 1088.0, 3865.0, 534.0, 644.0, 1510.0, 3750.0, 8576.0, 3880.0, 2306.0, 3142.0, 51330.0, 0.42, 36940.0, 32650.0, 27952.0, 4698.0, 587.0, 182.0, 294.0, 1737.0, 326.0, 1164.0
Arkansas, 2012, Fayetteville city, 76892.0, 1427.88, 53.85, 55.25, 1.4, 38830.0, 38062.0, 63768.0, 4702.0, 930.0, 1948.0, 213.0, 3340.0, 1991.0, 33667.0, 15955.0, 11496.0, 4459.0, 1291.0, 3168.0, 17712.0, 9004.0, 8708.0, 19501.0, 8039.0, 6951.0, 3032.0, 1152.0, 327.0, 0.0, 0.0, 43974.0, 3911.0, 8016.0, 12260.0, 10221.0, 6127.0, 1454.0, 1985.0, 65001.0, 42441.0, 110.0, 42331.0, 38890.0, 3441.0, 22560.0, 42331.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 55434.0, 0.52, null, null, null, null, null, null, null, null, null, null
Arkansas, 2012, Fort Smith city, 87437.0, 1411.05, 61.97, 65.84, 3.87, 43528.0, 43909.0, 67162.0, 7562.0, 1910.0, 5251.0, 209.0, 1197.0, 4146.0, 34964.0, 20800.0, 14840.0, 5960.0, 1905.0, 4055.0, 14164.0, 6519.0, 7645.0, 16807.0, 7189.0, 3753.0, 1954.0, 2294.0, 688.0, 747.0, 182.0, 56817.0, 11350.0, 17306.0, 18034.0, 7071.0, 2155.0, 453.0, 448.0, 66815.0, 41273.0, 280.0, 40993.0, 38411.0, 2582.0, 25542.0, 40993.0, 38411.0, 420.0, 2163.0, 7457.0, 1294.0, 4696.0, 1614.0, 839.0, 1827.0, 2341.0, 8809.0, 3691.0, 2018.0, 1242.0, 50880.0, 0.47, null, null, null, null, null, null, null, null, null, null
Arkansas, 2012, Jonesboro city, 70183.0, 878.72, 79.87, 80.44, 0.58, 33964.0, 36219.0, 54205.0, 13398.0, 144.0, 804.0, 0.0, 826.0, 806.0, 27626.0, 18388.0, 12522.0, 5866.0, 1721.0, 4145.0, 9238.0, 3187.0, 6051.0, 11897.0, 4001.0, 4178.0, 1632.0, 876.0, 603.0, 277.0, 330.0, 43938.0, 3985.0, 15964.0, 12245.0, 6828.0, 3326.0, 848.0, 742.0, 55712.0, 36089.0, 0.0, 36089.0, 33676.0, 2413.0, 19623.0, 36089.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 61112.0, 0.48, null, null, null, null, null, null, null, null, null, null
Arkansas, 2012, Little Rock city, 196530.0, 1648.74, 119.2, 120.99, 1.79, 93400.0, 103130.0, 103201.0, 82170.0, 1036.0, 7063.0, 0.0, 863.0, 2197.0, 78823.0, 43650.0, 26571.0, 17079.0, 3638.0, 13441.0, 35173.0, 15883.0, 19290.0, 33946.0, 16485.0, 8984.0, 4602.0, 2218.0, 1120.0, 372.0, 165.0, 131401.0, 12857.0, 33435.0, 33573.0, 32247.0, 11702.0, 4792.0, 2795.0, 158637.0, 99656.0, 0.0, 99656.0, 89007.0, 10649.0, 58981.0, 99656.0, 89007.0, 162.0, 3988.0, 5544.0, 2007.0, 10759.0, 2704.0, 2530.0, 7341.0, 9086.0, 25649.0, 9823.0, 3178.0, 6236.0, 66512.0, 0.51, 87265.0, 82483.0, 74449.0, 8034.0, 1299.0, 34.0, 51.0, 343.0, 375.0, 2680.0
Arkansas, 2012, Springdale city, 76480.0, 1829.73, 41.8, 42.06, 0.26, 37250.0, 39230.0, 48349.0, 2168.0, 326.0, 2141.0, 4425.0, 16831.0, 2240.0, 24308.0, 18044.0, 12691.0, 5353.0, 1836.0, 3517.0, 6264.0, 2892.0, 3372.0, 11628.0, 3791.0, 2014.0, 1415.0, 1771.0, 1499.0, 294.0, 844.0, 41372.0, 10149.0, 12880.0, 10900.0, 4804.0, 1793.0, 441.0, 405.0, 50893.0, 33208.0, 0.0, 33208.0, 30386.0, 2822.0, 17685.0, 33208.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 54745.0, 0.45, null, null, null, null, null, null, null, null, null, null
California, 2012, Alameda city, 75632.0, 7127.85, 10.61, 22.96, 12.35, 36485.0, 39147.0, 37726.0, 5179.0, 521.0, 23429.0, 704.0, 2841.0, 5232.0, 30582.0, 18749.0, 14164.0, 4585.0, 1266.0, 3319.0, 11833.0, 4169.0, 7664.0, 16846.0, 6561.0, 5394.0, 2235.0, 1648.0, 651.0, 250.0, 107.0, 54176.0, 4022.0, 6623.0, 16334.0, 16670.0, 6084.0, 2902.0, 1541.0, 61235.0, 43104.0, 821.0, 42283.0, 38572.0, 3711.0, 18131.0, 42283.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 102253.0, 0.47, 38385.0, 25916.0, 21984.0, 3932.0, 7350.0, 302.0, 482.0, 1544.0, 814.0, 1977.0
California, 2012, Alhambra city, 84322.0, 11050.59, 7.63, 7.63, 0.0, 42413.0, 41909.0, 22519.0, 1465.0, 153.0, 40841.0, 141.0, 15856.0, 3347.0, 29217.0, 19642.0, 13371.0, 6271.0, 2071.0, 4200.0, 9575.0, 4908.0, 4667.0, 17456.0, 5435.0, 4839.0, 2827.0, 2855.0, 1157.0, 249.0, 94.0, 59991.0, 11209.0, 13868.0, 15258.0, 13345.0, 4298.0, 1375.0, 638.0, 70539.0, 47292.0, 0.0, 47292.0, 44356.0, 2936.0, 23247.0, 47292.0, 44356.0, 138.0, 1904.0, 3672.0, 1723.0, 5896.0, 2645.0, 885.0, 3265.0, 3968.0, 10394.0, 3850.0, 3688.0, 2328.0, 72200.0, 0.43, 43556.0, 39400.0, 35704.0, 3696.0, 1524.0, 128.0, 42.0, 427.0, 273.0, 1762.0
California, 2012, Anaheim city, 343241.0, 6887.48, 49.84, 50.81, 0.98, 170755.0, 172486.0, 233546.0, 7450.0, 1057.0, 52130.0, 2313.0, 37487.0, 9258.0, 98156.0, 74238.0, 51316.0, 22922.0, 6845.0, 16077.0, 23918.0, 11427.0, 12491.0, 53841.0, 10921.0, 12791.0, 9401.0, 8343.0, 6345.0, 3388.0, 2652.0, 214886.0, 57216.0, 51463.0, 55843.0, 36046.0, 9565.0, 2732.0, 2021.0, 260539.0, 177560.0, 0.0, 177560.0, 156616.0, 20944.0, 82979.0, 177560.0, 156616.0, 796.0, 11515.0, 19503.0, 4893.0, 19657.0, 6052.0, 2820.0, 10062.0, 19158.0, 27903.0, 22004.0, 8894.0, 3359.0, 73270.0, 0.45, 153181.0, 133809.0, 115500.0, 18309.0, 9239.0, 502.0, 951.0, 2265.0, 1183.0, 5232.0
California, 2012, Antioch city, 105495.0, 3721.35, 28.35, 29.08, 0.73, 52428.0, 53067.0, 50421.0, 16971.0, 2098.0, 11378.0, 493.0, 13970.0, 10164.0, 33563.0, 25022.0, 17600.0, 7422.0, 1694.0, 5728.0, 8541.0, 2988.0, 5553.0, 12774.0, 2899.0, 2434.0, 1746.0, 3295.0, 1036.0, 505.0, 859.0, 66346.0, 8695.0, 18580.0, 24000.0, 11801.0, 1915.0, 592.0, 763.0, 80517.0, 49920.0, 0.0, 49920.0, 44289.0, 5631.0, 30597.0, 49920.0, 44289.0, 565.0, 2638.0, 4667.0, 1079.0, 6524.0, 1657.0, 369.0, 2674.0, 4645.0, 11870.0, 3011.0, 2679.0, 1911.0, 73748.0, 0.43, null, null, null, null, null, null, null, null, null, null
California, 2012, Apple Valley town, 70682.0, 965.69, 73.19, 73.52, 0.33, 35154.0, 35528.0, 55944.0, 6872.0, 2034.0, 789.0, 0.0, 2062.0, 2981.0, 22603.0, 17731.0, 12618.0, 5113.0, 2162.0, 2951.0, 4872.0, 2161.0, 2711.0, 8952.0, 2064.0, 2218.0, 1816.0, 987.0, 1115.0, 462.0, 290.0, 43702.0, 9452.0, 13546.0, 14569.0, 3046.0, 2552.0, 474.0, 63.0, 54464.0, 25283.0, 242.0, 25041.0, 21611.0, 3430.0, 29181.0, 25041.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 56628.0, 0.47, null, null, null, null, null, null, null, null, null, null
California, 2012, Arden-Arcade CDP, 88995.0, 4991.5, 17.83, 17.92, 0.09, 41862.0, 47133.0, 62130.0, 7418.0, 1329.0, 5066.0, 185.0, 6314.0, 6553.0, 39940.0, 20704.0, 13078.0, 7626.0, 2731.0, 4895.0, 19236.0, 8579.0, 10657.0, 22307.0, 10922.0, 5213.0, 2522.0, 2160.0, 1102.0, 226.0, 162.0, 61895.0, 7479.0, 10842.0, 21841.0, 12983.0, 5421.0, 2511.0, 818.0, 71408.0, 44809.0, 0.0, 44809.0, 37546.0, 7263.0, 26599.0, 44809.0, 37546.0, 71.0, 3311.0, 1397.0, 898.0, 4929.0, 1360.0, 411.0, 2550.0, 4245.0, 7653.0, 4109.0, 2668.0, 3944.0, 63228.0, 0.51, null, null, null, null, null, null, null, null, null, null
California, 2012, Bakersfield city, 358600.0, 2522.43, 142.16, 143.61, 1.44, 177627.0, 180973.0, 227512.0, 32587.0, 5545.0, 25949.0, 334.0, 51169.0, 15504.0, 111053.0, 82876.0, 55686.0, 27190.0, 8647.0, 18543.0, 28177.0, 13873.0, 14304.0, 47885.0, 11408.0, 10641.0, 9580.0, 7207.0, 4252.0, 3507.0, 1290.0, 206936.0, 47505.0, 47754.0, 69233.0, 27350.0, 10270.0, 3284.0, 1540.0, 260952.0, 169810.0, 102.0, 169708.0, 147740.0, 21968.0, 91142.0, 169708.0, 147740.0, 16993.0, 8858.0, 7126.0, 5663.0, 17248.0, 6529.0, 2288.0, 7825.0, 12282.0, 33014.0, 12287.0, 6747.0, 10880.0, 69393.0, 0.45, 142747.0, 132552.0, 113363.0, 19189.0, 1675.0, 326.0, 1494.0, 1853.0, 1617.0, 3230.0
