STATE, YEAR, CITY, Total Population,Population Density (Per Sq. Mile),Area (Land),Area Total,Area (Water),Male,Female,White Alone,Black or African American Alone,American Indian and Alaska Native Alone,Asian Alone,Native Hawaiian and Other Pacific Islander Alone,Some Other Race Alone,Two or More Races,Households,Family Households,Married-Couple Family,Other Family,Male Householder No Wife Present,Female Householder No Husband Present,Nonfamily Households,Male Householder,Female Householder,Renter-Occupied Housing Units,1-Person Household,2-Person Household,3-Person Household,4-Person Household,5-Person Household,6-Person Household,7-or-More Person Household,Population 25 Years and Over,Less than High School,High School Graduate (Includes Equivalency),Some College,Bachelor's Degree,Master's Degree,Professional School Degree,Doctorate Degree,Population 16 Years and Over,In Labor Force,In Armed Forces,Civilian,Employed,Unemployed,Not in Labor Force,Civilian Population in Labor Force 16 Years and Over,Total Employed Civilian Population 16 Years and Over,Agriculture Forestry Fishing and Hunting and Mining,Construction,Manufacturing,Wholesale Trade,Retail Trade,Transportation and Warehousing and Utilities,Information,Finance and Insurance and Real Estate and Rental  and Leasing,Professional Scientific and Management and    Administrative and Waste Management Services,Educational Services and Health Care and Social  Assistance,Arts Entertainment and Recreation and  Accommodation and Food Services,Other Services Except Public Administration,Public Administration,Average Household Income (In 2019 Inflation-Adjusted Dollars),Gini Index,Workers 16 Years and Over,Car Truck or Van,Drove Alone,Carpooled,Public Transportation (Includes Taxicab),Motorcycle,Bicycle,Walked,Other Means,Worked At Home,aggravated-assault, arson, burglary, homicide, human-trafficing, larceny, motor-vehicle-theft, property-crime, rape, rape-legacy, robbery, violent-crime
Texas, 2019, Fort Worth city, 913656.0, 2650.1, 344.76, 353.15, 8.39, 444434.0, 469222.0, 589390.0, 171689.0, 4553.0, 45041.0, 628.0, 77635.0, 24720.0, 309097.0, 210403.0, 150109.0, 60294.0, 15939.0, 44355.0, 98694.0, 46756.0, 51938.0, 129314.0, 51255.0, 33757.0, 19755.0, 10918.0, 7223.0, 4358.0, 2048.0, 575184.0, 97634.0, 143183.0, 154294.0, 119492.0, 45261.0, 7372.0, 7948.0, 692602.0, 470529.0, 2272.0, 468257.0, 445986.0, 22271.0, 222073.0, 468257.0, 445986.0, 6349.0, 43359.0, 45121.0, 10653.0, 49514.0, 38898.0, 5819.0, 34213.0, 43948.0, 88270.0, 43483.0, 25424.0, 10935.0, 84833.0, 0.44, 442251.0, 408516.0, 361201.0, 47315.0, 3326.0, 510.0, 979.0, 4229.0, 2522.0, 22169.0,2563, 90, 3930, 69, 0, 17426, 3355, 24711, 505, 423, 974, 4111
Texas, 2019, Frisco city, 200513.0, 2950.32, 67.96, 68.46, 0.5, 97263.0, 103250.0, 121741.0, 16835.0, 869.0, 52169.0, 105.0, 2298.0, 6496.0, 67851.0, 51475.0, 44657.0, 6818.0, 2061.0, 4757.0, 16376.0, 6658.0, 9718.0, 23272.0, 9244.0, 5072.0, 3657.0, 3042.0, 1486.0, 535.0, 236.0, 126374.0, 5080.0, 12943.0, 28382.0, 46431.0, 26532.0, 3635.0, 3371.0, 147312.0, 108098.0, 64.0, 108034.0, 104174.0, 3860.0, 39214.0, 108034.0, 104174.0, 1153.0, 3516.0, 8368.0, 3340.0, 12185.0, 4491.0, 3715.0, 13112.0, 19750.0, 17925.0, 10762.0, 4283.0, 1574.0, 146649.0, 0.4, null, null, null, null, null, null, null, null, null, null,82, 9, 250, 1, 0, 2053, 104, 2407, 57, 36, 30, 170
Texas, 2019, Garland city, 239539.0, 4198.05, 57.06, 57.18, 0.12, 120353.0, 119186.0, 155024.0, 39227.0, 1453.0, 21662.0, 296.0, 12274.0, 9603.0, 72410.0, 54932.0, 39976.0, 14956.0, 4834.0, 10122.0, 17478.0, 8017.0, 9461.0, 25688.0, 6016.0, 5941.0, 4739.0, 3533.0, 2601.0, 1544.0, 1314.0, 146885.0, 33333.0, 35203.0, 47891.0, 18930.0, 8528.0, 1521.0, 1479.0, 178975.0, 125362.0, 102.0, 125260.0, 119718.0, 5542.0, 53613.0, 125260.0, 119718.0, 1009.0, 15340.0, 9536.0, 3566.0, 14895.0, 5550.0, 1576.0, 7427.0, 15221.0, 22471.0, 12504.0, 8361.0, 2262.0, 78858.0, 0.4, 116613.0, 102030.0, 90524.0, 11506.0, 5100.0, 616.0, 143.0, 642.0, 1553.0, 6529.0,338, 9, 1003, 11, 0, 4337, 971, 6311, 139, 0, 250, 738
Texas, 2019, Georgetown city, 79609.0, 1451.64, 54.84, 57.11, 2.27, 36754.0, 42855.0, 68895.0, 6107.0, 171.0, 606.0, 99.0, 1512.0, 2219.0, 29882.0, 19397.0, 15024.0, 4373.0, 726.0, 3647.0, 10485.0, 3425.0, 7060.0, 10105.0, 4410.0, 3157.0, 436.0, 1469.0, 580.0, 53.0, 0.0, null, null, null, null, null, null, null, null, 64084.0, 35891.0, 56.0, 35835.0, 33844.0, 1991.0, 28193.0, 35835.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 95899.0, 0.41, null, null, null, null, null, null, null, null, null, null,47, 1, 104, 1, 0, 591, 41, 736, 25, 22, 8, 81
Texas, 2019, Grand Prairie city, 194522.0, 2689.21, 72.33, 81.23, 8.9, 95973.0, 98549.0, 105810.0, 40009.0, 365.0, 11230.0, 0.0, 32758.0, 4350.0, 62030.0, 44969.0, 31579.0, 13390.0, 5150.0, 8240.0, 17061.0, 7815.0, 9246.0, 24848.0, 9511.0, 4882.0, 4094.0, 2712.0, 1994.0, 969.0, 686.0, 119857.0, 20906.0, 35614.0, 31778.0, 20110.0, 9234.0, 1106.0, 1109.0, 144020.0, 102572.0, 0.0, 102572.0, 98803.0, 3769.0, 41448.0, 102572.0, 98803.0, 1309.0, 10461.0, 10747.0, 3925.0, 9471.0, 8589.0, 2239.0, 7824.0, 9287.0, 18171.0, 8439.0, 4998.0, 3343.0, 84381.0, 0.41, null, null, null, null, null, null, null, null, null, null,240, 11, 507, 7, 0, 3144, 501, 4152, 50, 43, 130, 427
Texas, 2019, Harlingen city, null, 1622.62, 40.08, 40.58, 0.5, 31521.0, 33512.0, null, null, null, null, null, null, null, 22901.0, 14678.0, 8227.0, 6451.0, 1260.0, 5191.0, 8223.0, 3271.0, 4952.0, 10266.0, 2950.0, 3019.0, 850.0, 1795.0, 504.0, 904.0, 244.0, 37401.0, 9670.0, 10658.0, 10307.0, 4693.0, 1852.0, 177.0, 44.0, 48072.0, 27228.0, 72.0, 27156.0, 26158.0, 998.0, 20844.0, 27156.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 53770.0, 0.49, null, null, null, null, null, null, null, null, null, null,164, 10, 444, 0, 0, 2619, 102, 3165, 56, 46, 54, 274
Texas, 2019, Houston city, 2316797.0, 3637.33, 636.95, 666.37, 29.42, 1157680.0, 1159117.0, 1262326.0, 534981.0, 9417.0, 150806.0, 832.0, 305458.0, 52977.0, 876504.0, 522662.0, 332770.0, 189892.0, 53065.0, 136827.0, 353842.0, 184408.0, 169434.0, 522942.0, 205827.0, 130087.0, 80535.0, 56444.0, 30953.0, 11616.0, 7480.0, 1528493.0, 305689.0, 349430.0, 353606.0, 315908.0, 133016.0, 44260.0, 26584.0, 1803388.0, 1201607.0, 906.0, 1200701.0, 1136407.0, 64294.0, 601781.0, 1200701.0, 1136407.0, 35728.0, 132981.0, 92046.0, 36451.0, 109643.0, 76145.0, 13240.0, 65576.0, 159759.0, 218961.0, 108239.0, 62759.0, 24879.0, 85505.0, 0.54, 1121962.0, 985937.0, 876708.0, 109229.0, 44228.0, 1319.0, 4399.0, 21325.0, 15111.0, 49643.0,1, 0, 0, 0, 0, 18, 2, 20, 0, 0, 0, 1
Texas, 2019, Irving city, 239779.0, 3575.85, 67.06, 68.05, 0.99, 121457.0, 118322.0, 108147.0, 33906.0, 1115.0, 53694.0, 115.0, 36396.0, 6406.0, 83345.0, 56878.0, 39955.0, 16923.0, 7209.0, 9714.0, 26467.0, 13228.0, 13239.0, 53320.0, 15661.0, 15121.0, 9295.0, 7699.0, 3101.0, 1260.0, 1183.0, 152832.0, 28159.0, 32677.0, 29695.0, 39183.0, 18725.0, 2903.0, 1490.0, 183419.0, 134262.0, 158.0, 134104.0, 129229.0, 4875.0, 49157.0, 134104.0, 129229.0, 636.0, 14654.0, 9377.0, 3956.0, 12287.0, 12522.0, 2824.0, 13806.0, 19366.0, 18002.0, 14151.0, 6280.0, 1368.0, 88718.0, 0.43, 127221.0, 117999.0, 104482.0, 13517.0, 1737.0, 0.0, 376.0, 1548.0, 1168.0, 4393.0,262, 16, 719, 5, 0, 4552, 711, 5982, 56, 0, 294, 617
Texas, 2019, Killeen city, 151685.0, 2784.56, 54.47, 55.14, 0.67, 75832.0, 75853.0, 62637.0, 64973.0, 1391.0, 6174.0, 1845.0, 4289.0, 10376.0, 57079.0, 36359.0, 23693.0, 12666.0, 2503.0, 10163.0, 20720.0, 11083.0, 9637.0, 31393.0, 13091.0, 7350.0, 5120.0, 3969.0, 1249.0, 364.0, 250.0, 90369.0, 7249.0, 23415.0, 42376.0, 12188.0, 4151.0, 653.0, 337.0, 112945.0, 77219.0, 10251.0, 66968.0, 58852.0, 8116.0, 35726.0, 66968.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 62054.0, 0.44, null, null, null, null, null, null, null, null, null, null,340, 29, 818, 14, 0, 2296, 318, 3432, 105, 0, 124, 583
Texas, 2019, Laredo city, 264069.0, 2534.18, 104.2, 105.67, 1.47, 129062.0, 135007.0, 253531.0, 1327.0, 1607.0, 1298.0, 0.0, 5191.0, 1115.0, 73066.0, 60302.0, 39429.0, 20873.0, 5921.0, 14952.0, 12764.0, 6596.0, 6168.0, 29214.0, 6097.0, 6090.0, 6422.0, 4692.0, 4222.0, 1092.0, 599.0, 148897.0, 49042.0, 29224.0, 39498.0, 23053.0, 6427.0, 1290.0, 363.0, 188202.0, 117906.0, 0.0, 117906.0, 112614.0, 5292.0, 70296.0, 117906.0, 112614.0, 4087.0, 5636.0, 4011.0, 4553.0, 16195.0, 14610.0, 1159.0, 4045.0, 8510.0, 26263.0, 9939.0, 5468.0, 8138.0, 72417.0, 0.44, 111426.0, 102936.0, 90288.0, 12648.0, 1854.0, 0.0, 63.0, 2103.0, 813.0, 3657.0,568, 39, 711, 4, 0, 3738, 261, 4710, 115, 109, 166, 853
Texas, 2019, League City city, 106730.0, 2082.1, 51.26, 53.0, 1.74, 54529.0, 52201.0, 88981.0, 7945.0, 391.0, 4521.0, 0.0, 654.0, 4238.0, 38910.0, 29130.0, 24912.0, 4218.0, 1108.0, 3110.0, 9780.0, 4981.0, 4799.0, 9192.0, 3207.0, 2020.0, 2437.0, 762.0, 642.0, 0.0, 124.0, null, null, null, null, null, null, null, null, 82933.0, 58366.0, 0.0, 58366.0, 56917.0, 1449.0, 24567.0, 58366.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 127906.0, 0.35, null, null, null, null, null, null, null, null, null, null,48, 4, 193, 3, 0, 1212, 87, 1492, 57, 6, 14, 122
Texas, 2019, Leander city, 68583.0, 1875.12, 36.58, 36.77, 0.2, 34123.0, 34460.0, 56113.0, 3643.0, 0.0, 4026.0, 0.0, 336.0, 4465.0, 20548.0, 17101.0, 14775.0, 2326.0, 441.0, 1885.0, 3447.0, 1834.0, 1613.0, 4689.0, 1163.0, 1518.0, 650.0, 771.0, 321.0, 88.0, 178.0, null, null, null, null, null, null, null, null, 48951.0, 37305.0, 56.0, 37249.0, 35640.0, 1609.0, 11646.0, 37249.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 130454.0, 0.36, null, null, null, null, null, null, null, null, null, null,28, 4, 49, 0, 0, 442, 33, 524, 32, 24, 7, 67
Texas, 2019, Lewisville city, 108562.0, 2956.53, 36.72, 42.77, 6.05, 50041.0, 58521.0, 74334.0, 13669.0, 858.0, 11858.0, 0.0, 3886.0, 3957.0, 41101.0, 24287.0, 16584.0, 7703.0, 2150.0, 5553.0, 16814.0, 7224.0, 9590.0, 23600.0, 10484.0, 6447.0, 2497.0, 2609.0, 1153.0, 332.0, 78.0, 75150.0, 8198.0, 18446.0, 22030.0, 17376.0, 8012.0, 764.0, 324.0, 88014.0, 66200.0, 195.0, 66005.0, 64326.0, 1679.0, 21814.0, 66005.0, 64326.0, 279.0, 3852.0, 6133.0, 1527.0, 9363.0, 3564.0, 1611.0, 7335.0, 9630.0, 11907.0, 3469.0, 4607.0, 1049.0, 79211.0, 0.35, null, null, null, null, null, null, null, null, null, null,118, 17, 277, 2, 0, 1659, 243, 2179, 62, 37, 67, 249
Texas, 2019, Longview city, 82461.0, 1480.67, 55.69, 55.79, 0.1, 41525.0, 40936.0, 60027.0, 15545.0, 81.0, 1597.0, 0.0, 1549.0, 3662.0, 29848.0, 18739.0, 13116.0, 5623.0, 1274.0, 4349.0, 11109.0, 5911.0, 5198.0, 12819.0, 4772.0, 4202.0, 1664.0, 1402.0, 402.0, 377.0, 0.0, 53566.0, 7686.0, 14533.0, 18498.0, 8872.0, 3402.0, 399.0, 176.0, 63970.0, 39314.0, 0.0, 39314.0, 38344.0, 970.0, 24656.0, 39314.0, 38344.0, 1530.0, 2586.0, 3709.0, 1073.0, 3161.0, 2080.0, 211.0, 2210.0, 3702.0, 9691.0, 4326.0, 1469.0, 2596.0, 78940.0, 0.48, null, null, null, null, null, null, null, null, null, null,238, 4, 410, 4, 0, 1809, 190, 2409, 62, 49, 63, 367
Texas, 2019, McAllen city, 143258.0, 2179.33, 65.74, 66.2, 0.46, 70854.0, 72404.0, 99073.0, 904.0, 101.0, 5092.0, 0.0, 34588.0, 3500.0, 47094.0, 34835.0, 22412.0, 12423.0, 2294.0, 10129.0, 12259.0, 6707.0, 5552.0, 18715.0, 5037.0, 4997.0, 3122.0, 3509.0, 1303.0, 265.0, 482.0, 91947.0, 20550.0, 19907.0, 23414.0, 19014.0, 5465.0, 2058.0, 1539.0, 108494.0, 69739.0, 160.0, 69579.0, 65175.0, 4404.0, 38755.0, 69579.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 70091.0, 0.49, null, null, null, null, null, null, null, null, null, null,67, 3, 152, 1, 0, 3415, 28, 3595, 33, 0, 39, 140
Texas, 2019, McKinney city, 199174.0, 2975.68, 66.93, 67.68, 0.75, 98468.0, 100706.0, 146574.0, 23214.0, 1028.0, 20130.0, 48.0, 1527.0, 6653.0, 68458.0, 51476.0, 40910.0, 10566.0, 2730.0, 7836.0, 16982.0, 6877.0, 10105.0, 26193.0, 7866.0, 9502.0, 3105.0, 3224.0, 1585.0, 722.0, 189.0, 127996.0, 9937.0, 22166.0, 34595.0, 43058.0, 15006.0, 1936.0, 1298.0, 148541.0, 104019.0, 28.0, 103991.0, 101680.0, 2311.0, 44522.0, 103991.0, 101680.0, 509.0, 5366.0, 9737.0, 2928.0, 12698.0, 4423.0, 2828.0, 13472.0, 15132.0, 20161.0, 9004.0, 3278.0, 2144.0, 111588.0, 0.41, null, null, null, null, null, null, null, null, null, null,181, 8, 254, 2, 0, 1576, 165, 1995, 63, 40, 42, 288
Texas, 2019, Mansfield city, 74841.0, 2042.77, 36.64, 36.68, 0.04, 35860.0, 38981.0, 52949.0, 13833.0, 460.0, 1789.0, 0.0, 2859.0, 2951.0, 22943.0, 18071.0, 14600.0, 3471.0, 718.0, 2753.0, 4872.0, 1472.0, 3400.0, 5457.0, 2196.0, 1284.0, 612.0, 584.0, 268.0, 131.0, 382.0, null, null, null, null, null, null, null, null, 56233.0, 38191.0, 361.0, 37830.0, 36408.0, 1422.0, 18042.0, 37830.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 116584.0, 0.38, null, null, null, null, null, null, null, null, null, null,28, 1, 87, 1, 0, 635, 49, 771, 11, 6, 12, 52
Texas, 2019, Mesquite city, 140795.0, 2979.68, 47.25, 47.44, 0.19, 66400.0, 74395.0, 91472.0, 29037.0, 852.0, 4660.0, 0.0, 9292.0, 5482.0, 49549.0, 34423.0, 22918.0, 11505.0, 3457.0, 8048.0, 15126.0, 7145.0, 7981.0, 16822.0, 7060.0, 5170.0, 1250.0, 2169.0, 656.0, 364.0, 153.0, 92928.0, 16782.0, 30186.0, 31666.0, 9730.0, 3780.0, 256.0, 528.0, 110747.0, 74534.0, 0.0, 74534.0, 71909.0, 2625.0, 36213.0, 74534.0, 71909.0, 294.0, 8841.0, 4908.0, 2258.0, 8198.0, 6356.0, 1715.0, 4453.0, 7411.0, 14732.0, 7900.0, 3128.0, 1715.0, 69969.0, 0.35, null, null, null, null, null, null, null, null, null, null,389, 7, 663, 7, 0, 3660, 876, 5199, 47, 23, 243, 686
Texas, 2019, Midland city, 146042.0, 1963.57, 74.38, 74.55, 0.18, 74133.0, 71909.0, 106728.0, 9832.0, 374.0, 1932.0, 95.0, 22165.0, 4916.0, 47961.0, 32812.0, 23654.0, 9158.0, 3471.0, 5687.0, 15149.0, 7943.0, 7206.0, 15577.0, 6359.0, 3771.0, 2118.0, 2482.0, 693.0, 65.0, 89.0, 91788.0, 12184.0, 21197.0, 28659.0, 20151.0, 7385.0, 1585.0, 627.0, 108749.0, 77162.0, 0.0, 77162.0, 75826.0, 1336.0, 31587.0, 77162.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 111171.0, 0.45, null, null, null, null, null, null, null, null, null, null,144, 1, 175, 2, 0, 1363, 211, 1749, 35, 0, 20, 201
Texas, 2019, Mission city, null, 2372.98, 35.54, 35.61, 0.07, 42334.0, 42002.0, null, null, null, null, null, null, null, 24709.0, 19594.0, 12811.0, 6783.0, 2614.0, 4169.0, 5115.0, 2203.0, 2912.0, 6869.0, 1343.0, 888.0, 2190.0, 1577.0, 834.0, 37.0, 0.0, 49704.0, 13493.0, 12750.0, 10814.0, 9460.0, 2822.0, 365.0, 0.0, 61646.0, 38020.0, 273.0, 37747.0, 34677.0, 3070.0, 23626.0, 37747.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 77150.0, 0.48, null, null, null, null, null, null, null, null, null, null,44, 3, 161, 1, 0, 1387, 70, 1618, 37, 0, 23, 105
Texas, 2019, Missouri City city, 75543.0, 2601.88, 29.03, 30.43, 1.4, 37277.0, 38266.0, 26289.0, 31765.0, 0.0, 12993.0, 0.0, 3082.0, 1414.0, 25225.0, 20469.0, 15600.0, 4869.0, 1343.0, 3526.0, 4756.0, 2656.0, 2100.0, 3355.0, 883.0, 713.0, 904.0, 274.0, 136.0, 0.0, 445.0, 53214.0, 5345.0, 10410.0, 14476.0, 14994.0, 6066.0, 953.0, 970.0, 62552.0, 40841.0, 0.0, 40841.0, 38326.0, 2515.0, 21711.0, 40841.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 110579.0, 0.37, null, null, null, null, null, null, null, null, null, null,67, 4, 109, 1, 0, 647, 57, 813, 13, 8, 26, 107
Texas, 2019, New Braunfels city, 90710.0, 2017.56, 44.96, 45.35, 0.39, 42694.0, 48016.0, 83614.0, 2945.0, 191.0, 1436.0, 0.0, 1363.0, 1161.0, 33398.0, 24154.0, 18095.0, 6059.0, 3499.0, 2560.0, 9244.0, 3596.0, 5648.0, 12075.0, 3603.0, 4571.0, 1428.0, 1817.0, 431.0, 225.0, 0.0, 60160.0, 5569.0, 15715.0, 16274.0, 14424.0, 6098.0, 1311.0, 769.0, 69827.0, 47807.0, 63.0, 47744.0, 46626.0, 1118.0, 22020.0, 47744.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 98236.0, 0.43, null, null, null, null, null, null, null, null, null, null,172, 3, 210, 2, 0, 817, 106, 1133, 21, 11, 25, 220
Texas, 2019, North Richland Hills city, 70655.0, 3897.15, 18.13, 18.17, 0.04, 33312.0, 37343.0, 58275.0, 5641.0, 433.0, 2501.0, 79.0, 1727.0, 1999.0, 27070.0, 19457.0, 15251.0, 4206.0, 795.0, 3411.0, 7613.0, 3665.0, 3948.0, 9087.0, 3842.0, 2474.0, 1463.0, 427.0, 369.0, 458.0, 54.0, 50099.0, 2123.0, 12468.0, 17973.0, 12896.0, 3845.0, 249.0, 545.0, 56342.0, 37679.0, 0.0, 37679.0, 36477.0, 1202.0, 18663.0, 37679.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 101573.0, 0.43, null, null, null, null, null, null, null, null, null, null,78, 1, 153, 1, 0, 987, 133, 1273, 39, 35, 24, 142
Texas, 2019, Odessa city, 123163.0, 2723.44, 45.22, 45.48, 0.26, 60562.0, 62601.0, 92173.0, 10004.0, 1574.0, 2367.0, 23.0, 14022.0, 3000.0, 42465.0, 27603.0, 19406.0, 8197.0, 1385.0, 6812.0, 14862.0, 7989.0, 6873.0, 17216.0, 6118.0, 4608.0, 3176.0, 1479.0, 1519.0, 316.0, 0.0, 75960.0, 15553.0, 22587.0, 24734.0, 8504.0, 3002.0, 670.0, 910.0, 91886.0, 61360.0, 171.0, 61189.0, 59591.0, 1598.0, 30526.0, 61189.0, 59591.0, 9134.0, 6156.0, 4089.0, 1766.0, 7532.0, 4162.0, 341.0, 2451.0, 3620.0, 10552.0, 4828.0, 3990.0, 970.0, 82226.0, 0.42, null, null, null, null, null, null, null, null, null, null,1000, 17, 469, 13, 0, 2656, 499, 3624, 141, 0, 128, 1282
Texas, 2019, Pasadena city, 151230.0, 3467.05, 43.62, 45.02, 1.4, 72818.0, 78412.0, 134600.0, 3381.0, 1796.0, 2439.0, 0.0, 5149.0, 3865.0, 47706.0, 36715.0, 24453.0, 12262.0, 4049.0, 8213.0, 10991.0, 6017.0, 4974.0, 22603.0, 5854.0, 4212.0, 4388.0, 3468.0, 2411.0, 1355.0, 915.0, 91838.0, 25864.0, 29992.0, 21337.0, 9615.0, 3463.0, 736.0, 831.0, 111022.0, 73628.0, 0.0, 73628.0, 65993.0, 7635.0, 37394.0, 73628.0, 65993.0, 1401.0, 12865.0, 7256.0, 1767.0, 6867.0, 4160.0, 804.0, 2414.0, 6816.0, 11788.0, 4290.0, 3044.0, 2521.0, 72812.0, 0.42, null, null, null, null, null, null, null, null, null, null,572, 7, 530, 8, 0, 2798, 546, 3874, 88, 80, 183, 851
Texas, 2019, Pearland city, 131448.0, 2729.44, 48.16, 48.33, 0.18, 66819.0, 64629.0, 83290.0, 19842.0, 1576.0, 20045.0, 0.0, 4042.0, 2653.0, 47106.0, 34236.0, 30149.0, 4087.0, 1005.0, 3082.0, 12870.0, 5844.0, 7026.0, 9398.0, 5131.0, 1544.0, 922.0, 220.0, 1432.0, 0.0, 149.0, 87811.0, 4184.0, 17465.0, 25216.0, 26227.0, 8709.0, 3573.0, 2437.0, 98472.0, 70007.0, 430.0, 69577.0, 68150.0, 1427.0, 28465.0, 69577.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 127649.0, 0.38, null, null, null, null, null, null, null, null, null, null,39, 1, 247, 3, 0, 1716, 105, 2068, 24, 20, 46, 112
Texas, 2019, Pflugerville city, 65124.0, 2655.42, 24.52, 24.54, 0.01, 31658.0, 33466.0, 40971.0, 10941.0, 131.0, 3175.0, 0.0, 6499.0, 3407.0, 21971.0, 16787.0, 13554.0, 3233.0, 761.0, 2472.0, 5184.0, 2308.0, 2876.0, 5900.0, 2156.0, 2095.0, 833.0, 816.0, 0.0, 0.0, 0.0, null, null, null, null, null, null, null, null, 52456.0, 38272.0, 0.0, 38272.0, 36105.0, 2167.0, 14184.0, 38272.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 102140.0, 0.33, null, null, null, null, null, null, null, null, null, null,39, 1, 74, 1, 0, 674, 92, 840, 0, 0, 20, 60
Texas, 2019, Pharr city, null, 3347.8, 23.63, 23.66, 0.03, 36808.0, 42307.0, null, null, null, null, null, null, null, 23126.0, 19708.0, 11798.0, 7910.0, 1294.0, 6616.0, 3418.0, 1838.0, 1580.0, 9879.0, 1475.0, 1380.0, 3233.0, 1615.0, 1600.0, 576.0, 0.0, 44092.0, 15751.0, 12768.0, 9791.0, 4854.0, 868.0, 60.0, 0.0, 55266.0, 28675.0, 0.0, 28675.0, 27085.0, 1590.0, 26591.0, 28675.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 44240.0, 0.46, null, null, null, null, null, null, null, null, null, null,157, 3, 235, 0, 0, 1135, 53, 1423, 50, 0, 28, 235
Texas, 2019, Plano city, 285849.0, 3988.44, 71.67, 72.02, 0.35, 141266.0, 144583.0, 183249.0, 27322.0, 552.0, 63686.0, 432.0, 3285.0, 7323.0, 107721.0, 75356.0, 60843.0, 14513.0, 4558.0, 9955.0, 32365.0, 14560.0, 17805.0, 47663.0, 16884.0, 12145.0, 9542.0, 5829.0, 2546.0, 509.0, 208.0, 202746.0, 12380.0, 28357.0, 45768.0, 68655.0, 37451.0, 5861.0, 4274.0, 232799.0, 161447.0, 99.0, 161348.0, 154610.0, 6738.0, 71352.0, 161348.0, 154610.0, 1226.0, 8326.0, 9992.0, 4572.0, 13642.0, 7353.0, 4103.0, 20849.0, 32907.0, 28262.0, 14580.0, 6968.0, 1830.0, 126629.0, 0.46, 153156.0, 133514.0, 122306.0, 11208.0, 1650.0, 193.0, 643.0, 1928.0, 481.0, 14747.0,194, 14, 627, 3, 0, 3811, 429, 4867, 91, 55, 129, 417
Texas, 2019, Richardson city, 121331.0, 4247.55, 28.56, 28.66, 0.09, 57935.0, 63396.0, 82085.0, 16682.0, 384.0, 15198.0, 0.0, 3629.0, 3353.0, 43322.0, 29848.0, 23418.0, 6430.0, 1379.0, 5051.0, 13474.0, 7251.0, 6223.0, 18462.0, 5728.0, 5013.0, 2774.0, 3456.0, 1179.0, 186.0, 126.0, 79920.0, 6252.0, 9001.0, 20994.0, 26919.0, 13406.0, 2000.0, 1348.0, 97017.0, 66450.0, 214.0, 66236.0, 64323.0, 1913.0, 30567.0, 66236.0, 64323.0, 509.0, 3269.0, 3687.0, 1178.0, 5674.0, 2042.0, 954.0, 9107.0, 12017.0, 16557.0, 5559.0, 3205.0, 565.0, 110577.0, 0.43, null, null, null, null, null, null, null, null, null, null,84, 3, 292, 4, 0, 1742, 245, 2279, 30, 14, 63, 181
Texas, 2019, Round Rock city, 133435.0, 3699.58, 36.07, 36.38, 0.31, 65384.0, 68051.0, 108447.0, 10603.0, 55.0, 6929.0, 0.0, 2038.0, 5363.0, 42580.0, 30151.0, 23088.0, 7063.0, 1284.0, 5779.0, 12429.0, 5233.0, 7196.0, 18412.0, 5585.0, 5255.0, 3182.0, 1983.0, 1744.0, 0.0, 663.0, 86070.0, 6305.0, 17902.0, 29899.0, 24373.0, 6483.0, 690.0, 418.0, 102002.0, 78026.0, 157.0, 77869.0, 74879.0, 2990.0, 23976.0, 77869.0, 74879.0, 200.0, 3574.0, 8143.0, 1400.0, 11091.0, 3179.0, 2491.0, 4203.0, 11568.0, 11201.0, 10081.0, 3140.0, 4608.0, 104053.0, 0.39, null, null, null, null, null, null, null, null, null, null,90, 4, 165, 3, 0, 2017, 53, 2235, 21, 0, 51, 165
Texas, 2019, Rowlett city, 66805.0, 3197.73, 20.89, 20.96, 0.07, 33224.0, 33581.0, 43653.0, 13380.0, 54.0, 5045.0, 137.0, 1537.0, 2999.0, 21953.0, 17232.0, 14807.0, 2425.0, 1054.0, 1371.0, 4721.0, 2608.0, 2113.0, 3428.0, 1122.0, 485.0, 617.0, 669.0, 238.0, 297.0, 0.0, null, null, null, null, null, null, null, null, 53678.0, 38686.0, 0.0, 38686.0, 37243.0, 1443.0, 14992.0, 38686.0, 37243.0, 89.0, 2857.0, 2119.0, 2111.0, 4828.0, 2281.0, 966.0, 2566.0, 4504.0, 8925.0, 2819.0, 1890.0, 1288.0, 111172.0, 0.32, null, null, null, null, null, null, null, null, null, null,44, 4, 106, 0, 0, 716, 72, 894, 20, 14, 16, 80
