STATE, YEAR, CITY, Total Population,Population Density (Per Sq. Mile),Area (Land),Area Total,Area (Water),Male,Female,White Alone,Black or African American Alone,American Indian and Alaska Native Alone,Asian Alone,Native Hawaiian and Other Pacific Islander Alone,Some Other Race Alone,Two or More Races,Households,Family Households,Married-Couple Family,Other Family,Male Householder No Wife Present,Female Householder No Husband Present,Nonfamily Households,Male Householder,Female Householder,Renter-Occupied Housing Units,1-Person Household,2-Person Household,3-Person Household,4-Person Household,5-Person Household,6-Person Household,7-or-More Person Household,Population 25 Years and Over,Less than High School,High School Graduate (Includes Equivalency),Some College,Bachelor's Degree,Master's Degree,Professional School Degree,Doctorate Degree,Population 16 Years and Over,In Labor Force,In Armed Forces,Civilian,Employed,Unemployed,Not in Labor Force,Civilian Population in Labor Force 16 Years and Over,Total Employed Civilian Population 16 Years and Over,Agriculture Forestry Fishing and Hunting and Mining,Construction,Manufacturing,Wholesale Trade,Retail Trade,Transportation and Warehousing and Utilities,Information,Finance and Insurance and Real Estate and Rental  and Leasing,Professional Scientific and Management and    Administrative and Waste Management Services,Educational Services and Health Care and Social  Assistance,Arts Entertainment and Recreation and  Accommodation and Food Services,Other Services Except Public Administration,Public Administration,Average Household Income (In 2019 Inflation-Adjusted Dollars),Gini Index,Workers 16 Years and Over,Car Truck or Van,Drove Alone,Carpooled,Public Transportation (Includes Taxicab),Motorcycle,Bicycle,Walked,Other Means,Worked At Home,aggravated-assault, arson, burglary, homicide, human-trafficing, larceny, motor-vehicle-theft, property-crime, rape, rape-legacy, robbery, violent-crime
Missouri, 2012, Columbia city, 113230.0, 1795.12, 63.08, 63.4, 0.32, 54366.0, 58864.0, 91039.0, 7928.0, 532.0, 6068.0, 0.0, 796.0, 6867.0, 44645.0, 20823.0, 15722.0, 5101.0, 1802.0, 3299.0, 23822.0, 11312.0, 12510.0, 23544.0, 9989.0, 6220.0, 3026.0, 3093.0, 699.0, 492.0, 25.0, 60811.0, 2939.0, 8842.0, 15012.0, 17904.0, 9676.0, 2669.0, 3769.0, 93298.0, 63380.0, 167.0, 63213.0, 58897.0, 4316.0, 29918.0, 63213.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 64429.0, 0.53, null, null, null, null, null, null, null, null, null, null,270, 14, 784, 3, 0, 3294, 143, 4221, 0, 41, 162, 476
Missouri, 2012, Independence city, 117264.0, 1511.78, 77.57, 78.25, 0.68, 56924.0, 60340.0, 101471.0, 6230.0, 901.0, 547.0, 76.0, 5657.0, 2382.0, 47027.0, 28969.0, 19458.0, 9511.0, 2659.0, 6852.0, 18058.0, 7956.0, 10102.0, 14344.0, 6391.0, 3820.0, 1681.0, 994.0, 1061.0, 356.0, 41.0, 82737.0, 10029.0, 32189.0, 26880.0, 9334.0, 3139.0, 797.0, 369.0, 93653.0, 57847.0, 0.0, 57847.0, 51948.0, 5899.0, 35806.0, 57847.0, 51948.0, 226.0, 3931.0, 4562.0, 1702.0, 7948.0, 4366.0, 667.0, 4260.0, 5073.0, 11089.0, 3794.0, 2232.0, 2098.0, 52994.0, 0.41, null, null, null, null, null, null, null, null, null, null,362, 33, 1253, 5, 0, 5116, 783, 7152, 0, 43, 127, 537
Missouri, 2012, Kansas City city, 464346.0, 1474.35, 314.95, 319.03, 4.08, 222506.0, 241840.0, 272691.0, 139934.0, 2698.0, 10825.0, 118.0, 21598.0, 16482.0, 192367.0, 107633.0, 66681.0, 40952.0, 9179.0, 31773.0, 84734.0, 38135.0, 46599.0, 89589.0, 42505.0, 24056.0, 11753.0, 7092.0, 1962.0, 1578.0, 643.0, 306907.0, 33864.0, 84716.0, 89521.0, 62035.0, 26304.0, 6752.0, 3715.0, 362438.0, 243029.0, 414.0, 242615.0, 218904.0, 23711.0, 119409.0, 242615.0, 218904.0, 800.0, 10463.0, 17973.0, 4987.0, 23911.0, 10681.0, 5509.0, 17975.0, 29002.0, 53102.0, 22293.0, 10587.0, 11621.0, 60521.0, 0.5, 215401.0, 190444.0, 172199.0, 18245.0, 6861.0, 185.0, 928.0, 4577.0, 3140.0, 9266.0,1, 1, 59, 0, 0, 92, 6, 157, 0, 0, 0, 1
Missouri, 2012, Lee's Summit city, 92770.0, 1464.45, 63.35, 65.39, 2.04, 43766.0, 49004.0, 78893.0, 7824.0, 63.0, 2453.0, 576.0, 774.0, 2187.0, 33388.0, 24478.0, 19626.0, 4852.0, 1472.0, 3380.0, 8910.0, 3483.0, 5427.0, 9235.0, 2668.0, 3729.0, 1302.0, 1001.0, 474.0, 33.0, 28.0, 61345.0, 2912.0, 12330.0, 20879.0, 16181.0, 6788.0, 1205.0, 1050.0, 71360.0, 52670.0, 0.0, 52670.0, 49130.0, 3540.0, 18690.0, 52670.0, 49130.0, 61.0, 2410.0, 3317.0, 1551.0, 7465.0, 1645.0, 1387.0, 5089.0, 5951.0, 12723.0, 2600.0, 2804.0, 2127.0, 87974.0, 0.4, null, null, null, null, null, null, null, null, null, null,72, 6, 263, 0, 0, 1756, 108, 2127, 0, 13, 24, 109
Missouri, 2012, O'Fallon city, null, 2808.73, 29.19, 29.19, 0.0, 39986.0, 41997.0, null, null, null, null, null, null, null, 29609.0, 22283.0, 18103.0, 4180.0, 1772.0, 2408.0, 7326.0, 3252.0, 4074.0, 5717.0, 2391.0, 1039.0, 1220.0, 807.0, 224.0, 36.0, 0.0, 52725.0, 3116.0, 14034.0, 17120.0, 12685.0, 4747.0, 191.0, 832.0, 60968.0, 45803.0, 0.0, 45803.0, 43642.0, 2161.0, 15165.0, 45803.0, 43642.0, 77.0, 2800.0, 6068.0, 1402.0, 5307.0, 1818.0, 736.0, 5646.0, 4294.0, 8927.0, 3781.0, 1367.0, 1419.0, 84585.0, 0.36, null, null, null, null, null, null, null, null, null, null,63, 3, 125, 2, 0, 1100, 21, 1246, 0, 5, 4, 74
Missouri, 2012, St. Charles city, 66454.0, 2810.24, 23.65, 24.02, 0.38, 32986.0, 33468.0, 57247.0, 5238.0, 622.0, 1722.0, 0.0, 511.0, 1114.0, 26069.0, 16709.0, 12010.0, 4699.0, 789.0, 3910.0, 9360.0, 4578.0, 4782.0, 9500.0, 3807.0, 2433.0, 1636.0, 275.0, 1023.0, 223.0, 103.0, 42474.0, 3278.0, 12463.0, 11645.0, 9878.0, 4588.0, 304.0, 318.0, 53884.0, 35982.0, 173.0, 35809.0, 33829.0, 1980.0, 17902.0, 35809.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 69166.0, 0.42, null, null, null, null, null, null, null, null, null, null,71, 16, 224, 2, 0, 1680, 66, 1970, 0, 7, 23, 103
Missouri, 2012, St. Joseph city, 76523.0, 1739.44, 43.99, 44.77, 0.78, 38509.0, 38014.0, 67344.0, 3274.0, 151.0, 1082.0, 299.0, 554.0, 3819.0, 29302.0, 17861.0, 11965.0, 5896.0, 1830.0, 4066.0, 11441.0, 5024.0, 6417.0, 11629.0, 4668.0, 3047.0, 1824.0, 1353.0, 407.0, 160.0, 170.0, 49683.0, 8920.0, 16147.0, 13814.0, 7614.0, 2092.0, 625.0, 471.0, 61466.0, 38096.0, 65.0, 38031.0, 34403.0, 3628.0, 23370.0, 38031.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 50554.0, 0.45, null, null, null, null, null, null, null, null, null, null,209, 25, 993, 1, 0, 3344, 371, 4708, 0, 22, 91, 323
Missouri, 2012, St. Louis city, 318172.0, 5139.36, 61.91, 66.03, 4.12, 153196.0, 164976.0, 143417.0, 152068.0, 900.0, 9220.0, 0.0, 3821.0, 8746.0, 139930.0, 65142.0, 35496.0, 29646.0, 4800.0, 24846.0, 74788.0, 36354.0, 38434.0, 77998.0, 39120.0, 20082.0, 10076.0, 4545.0, 2045.0, 1199.0, 931.0, 214083.0, 38647.0, 48562.0, 61713.0, 38652.0, 17483.0, 5362.0, 3664.0, 257581.0, 164272.0, 66.0, 164206.0, 141006.0, 23200.0, 93309.0, 164206.0, 141006.0, 666.0, 5581.0, 11032.0, 3828.0, 11520.0, 4829.0, 3731.0, 8917.0, 16949.0, 38939.0, 19742.0, 7286.0, 7986.0, 49814.0, 0.52, 137643.0, 112042.0, 99452.0, 12590.0, 12318.0, 219.0, 1594.0, 5789.0, 1490.0, 4191.0,1, 1, 13, 0, 0, 95, 1, 109, 0, 1, 1, 3
Nevada, 2012, Henderson city, 265688.0, 2466.2, 107.73, 107.73, 0.0, 129401.0, 136287.0, 212809.0, 14575.0, 1057.0, 19577.0, 301.0, 6385.0, 10984.0, 100083.0, 68503.0, 48275.0, 20228.0, 7919.0, 12309.0, 31580.0, 14955.0, 16625.0, 39517.0, 12262.0, 11708.0, 5778.0, 5293.0, 2861.0, 1315.0, 300.0, 186590.0, 15102.0, 51864.0, 63064.0, 35952.0, 14428.0, 4256.0, 1924.0, 216327.0, 139659.0, 252.0, 139407.0, 125052.0, 14355.0, 76668.0, 139407.0, 125052.0, 218.0, 6339.0, 5717.0, 2445.0, 18364.0, 6045.0, 1979.0, 9243.0, 14486.0, 22152.0, 27989.0, 4733.0, 5342.0, 83282.0, 0.44, 123079.0, 111813.0, 100146.0, 11667.0, 1472.0, 273.0, 221.0, 2045.0, 1572.0, 5683.0,208, 30, 1408, 4, 0, 3386, 501, 5295, 0, 61, 172, 445
Nevada, 2012, Las Vegas city, 596440.0, 4391.57, 135.81, 135.87, 0.05, 298671.0, 297769.0, 400931.0, 61749.0, 3346.0, 36402.0, 2099.0, 67865.0, 24048.0, 216779.0, 136111.0, 89089.0, 47022.0, 13707.0, 33315.0, 80668.0, 40746.0, 39922.0, 100932.0, 34196.0, 26172.0, 14365.0, 13552.0, 7285.0, 3199.0, 2163.0, 397255.0, 66210.0, 114040.0, 130584.0, 55653.0, 20475.0, 7347.0, 2946.0, 468874.0, 301163.0, 2553.0, 298610.0, 256496.0, 42114.0, 167711.0, 298610.0, 256496.0, 478.0, 16239.0, 6831.0, 4406.0, 29775.0, 11425.0, 4420.0, 13903.0, 35025.0, 37528.0, 72484.0, 12865.0, 11117.0, 64721.0, 0.46, 255495.0, 228739.0, 202904.0, 25835.0, 9615.0, 907.0, 851.0, 5542.0, 2295.0, 7546.0,4, 0, 1, 0, 0, 60, 2, 63, 0, 0, 0, 4
Nevada, 2012, North Las Vegas city, 223489.0, 2205.22, 101.35, 101.39, 0.04, 110870.0, 112619.0, 106952.0, 45868.0, 1494.0, 13477.0, 3619.0, 41334.0, 10745.0, 67526.0, 50604.0, 32458.0, 18146.0, 5255.0, 12891.0, 16922.0, 8446.0, 8476.0, 30209.0, 5808.0, 5812.0, 5667.0, 5317.0, 4365.0, 2076.0, 1164.0, 128588.0, 28411.0, 39624.0, 39263.0, 13835.0, 5955.0, 882.0, 618.0, 157854.0, 103698.0, 2676.0, 101022.0, 90269.0, 10753.0, 54156.0, 101022.0, 90269.0, 512.0, 7375.0, 4470.0, 1094.0, 11120.0, 5322.0, 1740.0, 3846.0, 8769.0, 13223.0, 21322.0, 5948.0, 5528.0, 59253.0, 0.4, 91083.0, 84019.0, 73200.0, 10819.0, 3327.0, 647.0, 0.0, 1104.0, 520.0, 1466.0,1219, 14, 1557, 14, 0, 3022, 955, 5534, 0, 73, 389, 1695
Nevada, 2012, Reno city, 231004.0, 2242.55, 103.01, 105.88, 2.87, 115821.0, 115183.0, 182512.0, 6180.0, 2827.0, 15340.0, 1768.0, 15240.0, 7137.0, 88816.0, 51609.0, 33806.0, 17803.0, 4952.0, 12851.0, 37207.0, 19058.0, 18149.0, 47010.0, 17770.0, 14310.0, 5417.0, 5355.0, 2230.0, 1425.0, 503.0, 148768.0, 21633.0, 32573.0, 50629.0, 27193.0, 10521.0, 3266.0, 2953.0, 183805.0, 120573.0, 683.0, 119890.0, 108257.0, 11633.0, 63232.0, 119890.0, 108257.0, 853.0, 5199.0, 6656.0, 3482.0, 12799.0, 4513.0, 1632.0, 7306.0, 15421.0, 22192.0, 18311.0, 5330.0, 4563.0, 59098.0, 0.48, 107822.0, 92390.0, 81040.0, 11350.0, 5451.0, 455.0, 1069.0, 3287.0, 2070.0, 3100.0,4, 3, 19, 0, 0, 141, 7, 167, 0, 0, 1, 5
Nevada, 2012, Sparks city, 92177.0, 2577.8, 35.76, 35.93, 0.17, 44232.0, 47945.0, 74569.0, 2030.0, 1378.0, 5247.0, 311.0, 4268.0, 4374.0, 36038.0, 22616.0, 16307.0, 6309.0, 1484.0, 4825.0, 13422.0, 6525.0, 6897.0, 15229.0, 5310.0, 4636.0, 1937.0, 1813.0, 1133.0, 94.0, 306.0, 63069.0, 10061.0, 17276.0, 22136.0, 9743.0, 2794.0, 716.0, 343.0, 73089.0, 51371.0, 147.0, 51224.0, 44701.0, 6523.0, 21718.0, 51224.0, 44701.0, 349.0, 2849.0, 3589.0, 2390.0, 5251.0, 4092.0, 671.0, 1657.0, 5108.0, 7558.0, 6486.0, 2494.0, 2207.0, 59497.0, 0.39, 44009.0, 41092.0, 36242.0, 4850.0, 420.0, 354.0, 182.0, 414.0, 161.0, 1386.0,133, 14, 609, 1, 0, 1710, 240, 2559, 0, 32, 68, 234
New Jersey, 2012, Newark city, 277718.0, 11482.15, 24.19, 26.11, 1.92, 135983.0, 141735.0, 63733.0, 137461.0, 1055.0, 5954.0, 432.0, 60311.0, 8772.0, 92479.0, 59220.0, 25204.0, 34016.0, 6706.0, 27310.0, 33259.0, 16196.0, 17063.0, 72057.0, 23525.0, 17685.0, 13282.0, 9110.0, 4545.0, 2147.0, 1763.0, 172076.0, 52616.0, 57807.0, 40654.0, 14289.0, 5194.0, 585.0, 931.0, 212847.0, 132910.0, 0.0, 132910.0, 102858.0, 30052.0, 79937.0, 132910.0, 102858.0, 126.0, 10413.0, 8187.0, 2293.0, 10160.0, 9980.0, 1871.0, 5336.0, 9503.0, 22989.0, 11937.0, 6884.0, 3179.0, 41370.0, 0.47, 99995.0, 61868.0, 47701.0, 14167.0, 28161.0, 0.0, 226.0, 7061.0, 1059.0, 1620.0,1093, 62, 2144, 96, 0, 4093, 3962, 10199, 0, 55, 1976, 3220
New York, 2012, Albany city, 97905.0, 4577.52, 21.39, 21.94, 0.55, 46725.0, 51180.0, 56811.0, 30691.0, 453.0, 4536.0, 0.0, 1384.0, 4030.0, 39405.0, 16963.0, 9806.0, 7157.0, 1220.0, 5937.0, 22442.0, 11057.0, 11385.0, 23764.0, 11307.0, 7821.0, 2026.0, 1492.0, 673.0, 361.0, 84.0, 62097.0, 5352.0, 17606.0, 16402.0, 12056.0, 7510.0, 1191.0, 1980.0, 83648.0, 50474.0, 0.0, 50474.0, 45800.0, 4674.0, 33174.0, 50474.0, 45800.0, 7.0, 1621.0, 1853.0, 402.0, 7115.0, 1347.0, 981.0, 2079.0, 4215.0, 12940.0, 5257.0, 2518.0, 5465.0, 54029.0, 0.46, null, null, null, null, null, null, null, null, null, null,506, 12, 887, 4, 0, 3299, 154, 4340, 0, 43, 249, 802
New York, 2012, Buffalo city, 259386.0, 6422.98, 40.38, 52.49, 12.11, 123034.0, 136352.0, 128663.0, 95223.0, 1140.0, 11733.0, 173.0, 13519.0, 8935.0, 109765.0, 56630.0, 25037.0, 31593.0, 5800.0, 25793.0, 53135.0, 25994.0, 27141.0, 63809.0, 28386.0, 15354.0, 9845.0, 5795.0, 2898.0, 1031.0, 500.0, 162532.0, 29257.0, 44271.0, 47143.0, 22321.0, 14927.0, 2143.0, 2470.0, 205519.0, 121560.0, 0.0, 121560.0, 105037.0, 16523.0, 83959.0, 121560.0, 105037.0, 158.0, 3295.0, 9163.0, 2195.0, 11015.0, 4589.0, 1471.0, 6543.0, 10738.0, 35285.0, 11174.0, 4643.0, 4768.0, 45325.0, 0.51, 101627.0, 78431.0, 68440.0, 9991.0, 12217.0, 0.0, 1633.0, 6485.0, 796.0, 2065.0,1808, 294, 3976, 48, 0, 8371, 1107, 13454, 0, 138, 1388, 3382
New York, 2012, Cheektowaga CDP, 75599.0, 2983.03, 25.34, 25.4, 0.06, 34807.0, 40792.0, 61740.0, 10265.0, 131.0, 1190.0, 0.0, 1336.0, 937.0, 32471.0, 20415.0, 13644.0, 6771.0, 1787.0, 4984.0, 12056.0, 4346.0, 7710.0, 8403.0, 4182.0, 2438.0, 711.0, 733.0, 88.0, 70.0, 181.0, 55466.0, 5230.0, 21393.0, 17517.0, 7689.0, 3106.0, 372.0, 159.0, 64124.0, 41781.0, 168.0, 41613.0, 38832.0, 2781.0, 22343.0, 41613.0, 38832.0, 38.0, 1398.0, 4630.0, 1365.0, 5001.0, 1489.0, 701.0, 3050.0, 2574.0, 9570.0, 4369.0, 2173.0, 2474.0, 54860.0, 0.38, null, null, null, null, null, null, null, null, null, null,90, 7, 338, 0, 0, 2396, 87, 2821, 0, 19, 66, 175
New York, 2012, Mount Vernon city, 67902.0, 15482.68, 4.39, 4.4, 0.02, 30605.0, 37297.0, 17721.0, 41590.0, 91.0, 2200.0, 74.0, 3837.0, 2389.0, 25958.0, 15558.0, 8348.0, 7210.0, 1560.0, 5650.0, 10400.0, 4614.0, 5786.0, 15878.0, 6101.0, 4494.0, 2427.0, 2022.0, 518.0, 231.0, 85.0, 47191.0, 6792.0, 13572.0, 14106.0, 7781.0, 3815.0, 741.0, 384.0, 54767.0, 35834.0, 72.0, 35762.0, 30248.0, 5514.0, 18933.0, 35762.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 60088.0, 0.46, null, null, null, null, null, null, null, null, null, null,364, 12, 324, 10, 0, 886, 135, 1345, 0, 14, 225, 613
New York, 2012, New Rochelle city, 78390.0, 7573.71, 10.35, 13.24, 2.89, 38808.0, 39582.0, 54525.0, 13985.0, 109.0, 3048.0, 0.0, 5405.0, 1318.0, 27758.0, 18886.0, 13585.0, 5301.0, 1639.0, 3662.0, 8872.0, 4038.0, 4834.0, 13541.0, 5016.0, 3794.0, 1735.0, 1921.0, 1012.0, 0.0, 63.0, 54102.0, 8288.0, 11854.0, 12017.0, 10964.0, 6757.0, 2860.0, 1362.0, 64094.0, 39942.0, 0.0, 39942.0, 36935.0, 3007.0, 24152.0, 39942.0, 36935.0, 0.0, 2789.0, 1068.0, 1073.0, 3920.0, 1639.0, 1483.0, 4195.0, 4984.0, 9327.0, 3069.0, 2316.0, 1072.0, 95814.0, 0.48, null, null, null, null, null, null, null, null, null, null,87, 4, 180, 0, 0, 1151, 65, 1396, 0, 3, 91, 181
New York, 2012, New York city, 8336697.0, 27546.28, 302.64, 468.48, 165.84, 3971426.0, 4365271.0, 3647131.0, 2058522.0, 30230.0, 1091449.0, 3548.0, 1251568.0, 254249.0, 3085814.0, 1829800.0, 1097984.0, 731816.0, 174345.0, 557471.0, 1256014.0, 559735.0, 696279.0, 2106689.0, 766287.0, 571978.0, 331389.0, 231594.0, 118165.0, 49341.0, 37935.0, 5702294.0, 1161085.0, 1371221.0, 1193399.0, 1171517.0, 556264.0, 170497.0, 78311.0, 6749280.0, 4295285.0, 2716.0, 4292569.0, 3836042.0, 456527.0, 2453995.0, 4292569.0, 3836042.0, 4854.0, 185233.0, 152286.0, 85771.0, 396229.0, 222039.0, 141713.0, 371373.0, 489891.0, 1015065.0, 407987.0, 211751.0, 151850.0, 79037.0, 0.54, 3749071.0, 1022137.0, 846770.0, 175367.0, 2133590.0, 2828.0, 36496.0, 378186.0, 23466.0, 152368.0,1, 0, 6, 0, 0, 52, 2, 60, 0, 0, 0, 1
New York, 2012, Rochester city, 210521.0, 5883.63, 35.78, 37.15, 1.37, 102531.0, 107990.0, 94990.0, 86386.0, 1151.0, 8569.0, 0.0, 11651.0, 7774.0, 87060.0, 41873.0, 16875.0, 24998.0, 4659.0, 20339.0, 45187.0, 23952.0, 21235.0, 54301.0, 24330.0, 13879.0, 8065.0, 4129.0, 2176.0, 988.0, 734.0, 135471.0, 25777.0, 38317.0, 38343.0, 19778.0, 9835.0, 2006.0, 1415.0, 167277.0, 103233.0, 0.0, 103233.0, 88955.0, 14278.0, 64044.0, 103233.0, 88955.0, 137.0, 2795.0, 10079.0, 1281.0, 10800.0, 3049.0, 2054.0, 4345.0, 11163.0, 27557.0, 8744.0, 4665.0, 2286.0, 42521.0, 0.48, 86909.0, 71793.0, 62359.0, 9434.0, 6780.0, 70.0, 705.0, 5059.0, 722.0, 1780.0,1104, 194, 2978, 36, 0, 7683, 622, 11283, 0, 112, 817, 2069
New York, 2012, Schenectady city, 66072.0, 6129.48, 10.78, 10.96, 0.19, 31528.0, 34544.0, 40055.0, 12881.0, 236.0, 2898.0, 0.0, 4117.0, 5885.0, 24356.0, 12386.0, 6821.0, 5565.0, 1528.0, 4037.0, 11970.0, 5985.0, 5985.0, 13392.0, 7194.0, 3091.0, 1450.0, 878.0, 537.0, 0.0, 242.0, 41227.0, 7314.0, 13300.0, 12844.0, 4811.0, 2301.0, 215.0, 442.0, 51891.0, 33161.0, 0.0, 33161.0, 28697.0, 4464.0, 18730.0, 33161.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 46754.0, 0.45, null, null, null, null, null, null, null, null, null, null,388, 64, 810, 7, 0, 1876, 142, 2828, 0, 32, 199, 626
New York, 2012, Syracuse city, 144161.0, 5756.43, 25.04, 25.61, 0.56, 68739.0, 75422.0, 80011.0, 42015.0, 1962.0, 8167.0, 50.0, 3271.0, 8685.0, 54939.0, 25693.0, 11845.0, 13848.0, 2567.0, 11281.0, 29246.0, 14535.0, 14711.0, 32817.0, 14669.0, 7468.0, 4453.0, 3183.0, 1523.0, 969.0, 552.0, 82859.0, 16524.0, 22871.0, 22824.0, 11350.0, 5690.0, 1812.0, 1788.0, 114021.0, 62420.0, 172.0, 62248.0, 53529.0, 8719.0, 51601.0, 62248.0, 53529.0, 42.0, 2397.0, 3542.0, 1446.0, 6617.0, 2157.0, 989.0, 2161.0, 5277.0, 18468.0, 5984.0, 3036.0, 1413.0, 41518.0, 0.49, 52225.0, 38348.0, 32913.0, 5435.0, 4896.0, 26.0, 1040.0, 5720.0, 502.0, 1693.0,829, 45, 1896, 14, 0, 3698, 382, 5976, 0, 75, 454, 1372
New York, 2012, Yonkers city, 198457.0, 11018.05, 18.01, 20.3, 2.28, 92620.0, 105837.0, 111061.0, 34889.0, 1248.0, 11791.0, 54.0, 33673.0, 5741.0, 72546.0, 46142.0, 27299.0, 18843.0, 4773.0, 14070.0, 26404.0, 10961.0, 15443.0, 38420.0, 14004.0, 7916.0, 7526.0, 4470.0, 2379.0, 1289.0, 836.0, 134205.0, 22955.0, 37020.0, 33581.0, 23473.0, 12942.0, 2837.0, 1397.0, 158901.0, 97207.0, 0.0, 97207.0, 86610.0, 10597.0, 61694.0, 97207.0, 86610.0, 3.0, 6665.0, 3136.0, 1590.0, 11730.0, 4804.0, 1851.0, 6972.0, 8685.0, 24638.0, 7762.0, 5426.0, 3348.0, 74894.0, 0.48, 84738.0, 55507.0, 49178.0, 6329.0, 21888.0, 24.0, 0.0, 5120.0, 53.0, 2146.0,679, 14, 535, 4, 0, 1799, 231, 2565, 0, 28, 422, 1133
North Carolina, 2012, Asheville city, 85721.0, 1907.75, 44.93, 45.23, 0.3, 40142.0, 45579.0, 70482.0, 10697.0, 0.0, 2084.0, 0.0, 843.0, 1615.0, 35149.0, 17354.0, 12045.0, 5309.0, 1183.0, 4126.0, 17795.0, 7619.0, 10176.0, 15684.0, 7248.0, 4833.0, 2199.0, 863.0, 383.0, 78.0, 80.0, 59707.0, 5946.0, 10780.0, 16368.0, 17380.0, 6989.0, 1530.0, 714.0, 71158.0, 47505.0, 33.0, 47472.0, 42858.0, 4614.0, 23653.0, 47472.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 58921.0, 0.47, null, null, null, null, null, null, null, null, null, null,243, 11, 742, 6, 0, 3832, 336, 4910, 0, 33, 141, 423
North Carolina, 2012, Cary town, 145830.0, 2683.4, 54.35, 55.44, 1.09, 71152.0, 74678.0, 108123.0, 11968.0, 1199.0, 18050.0, 162.0, 2260.0, 4068.0, 54559.0, 39266.0, 32542.0, 6724.0, 2042.0, 4682.0, 15293.0, 6331.0, 8962.0, 19000.0, 6227.0, 4962.0, 4085.0, 2625.0, 928.0, 26.0, 147.0, 97039.0, 4453.0, 13363.0, 19153.0, 36050.0, 16799.0, 2652.0, 4569.0, 109805.0, 79721.0, 387.0, 79334.0, 76284.0, 3050.0, 30084.0, 79334.0, 76284.0, 143.0, 2567.0, 9582.0, 2107.0, 6329.0, 2266.0, 1641.0, 5387.0, 17142.0, 16939.0, 6490.0, 3557.0, 2134.0, 105740.0, 0.4, null, null, null, null, null, null, null, null, null, null,75, 8, 370, 0, 0, 1476, 63, 1909, 0, 11, 29, 115
North Carolina, 2012, Concord city, 81976.0, 1360.22, 60.27, 60.3, 0.04, 40692.0, 41284.0, 62565.0, 15175.0, 87.0, 2084.0, 0.0, 809.0, 1256.0, 28641.0, 20270.0, 15617.0, 4653.0, 1640.0, 3013.0, 8371.0, 3684.0, 4687.0, 8547.0, 2615.0, 2513.0, 1308.0, 1164.0, 881.0, 31.0, 35.0, 53832.0, 6509.0, 14334.0, 17520.0, 11399.0, 3207.0, 549.0, 314.0, 61774.0, 41757.0, 14.0, 41743.0, 36914.0, 4829.0, 20017.0, 41743.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 70070.0, 0.44, null, null, null, null, null, null, null, null, null, null,39, 17, 419, 2, 0, 2120, 114, 2653, 0, 8, 36, 85
North Carolina, 2012, Durham city, 239320.0, 2228.92, 107.37, 108.28, 0.91, 112315.0, 127005.0, 117578.0, 95537.0, 1470.0, 11417.0, 388.0, 4769.0, 8161.0, 99680.0, 57520.0, 36703.0, 20817.0, 5790.0, 15027.0, 42160.0, 17861.0, 24299.0, 50422.0, 20033.0, 15648.0, 6456.0, 4587.0, 1640.0, 1306.0, 752.0, 156382.0, 21122.0, 24476.0, 36413.0, 40218.0, 20796.0, 6116.0, 7241.0, 189239.0, 129979.0, 80.0, 129899.0, 119140.0, 10759.0, 59260.0, 129899.0, 119140.0, 177.0, 7150.0, 8046.0, 835.0, 9609.0, 2791.0, 2482.0, 5819.0, 17747.0, 44225.0, 9751.0, 6083.0, 4425.0, 68876.0, 0.48, 117231.0, 101309.0, 87711.0, 13598.0, 5141.0, 282.0, 1565.0, 3342.0, 711.0, 4881.0,0, 0, 1, 0, 0, 59, 6, 66, 0, 0, 0, 0
North Carolina, 2012, Fayetteville city, 202105.0, 1385.75, 145.84, 147.71, 1.86, 97667.0, 104438.0, 93781.0, 82881.0, 2558.0, 5265.0, 297.0, 6665.0, 10658.0, 77417.0, 50018.0, 32056.0, 17962.0, 3588.0, 14374.0, 27399.0, 12433.0, 14966.0, 39964.0, 12882.0, 11508.0, 6715.0, 5638.0, 2157.0, 735.0, 329.0, 123578.0, 11335.0, 31956.0, 51531.0, 18564.0, 8310.0, 983.0, 899.0, 156979.0, 101928.0, 20368.0, 81560.0, 68767.0, 12793.0, 55051.0, 81560.0, 68767.0, 128.0, 3422.0, 4789.0, 612.0, 9061.0, 1969.0, 1221.0, 3333.0, 4918.0, 19874.0, 8607.0, 3072.0, 7761.0, 54282.0, 0.41, null, null, null, null, null, null, null, null, null, null,534, 47, 4109, 22, 0, 8298, 756, 13163, 0, 70, 560, 1186
